time,queue
2016-07-16 18:32:00,1
2016-07-16 18:37:01,2
2016-07-16 19:02:00,2
2016-07-16 19:17:01,1
2016-07-16 19:22:01,1
2016-07-16 19:27:00,1
2016-07-16 19:27:01,3
2016-07-16 19:32:01,1
2016-07-16 19:37:01,1
2016-07-16 19:47:00,1
2016-07-16 19:57:00,1
2016-07-16 19:57:01,2
2016-07-16 20:37:01,1
2016-07-16 20:42:01,2
2016-07-16 21:27:01,1
2016-07-16 22:02:00,1
2016-07-16 22:17:01,1
2016-07-16 22:37:00,2
2016-07-16 23:17:01,1
2016-07-16 23:42:01,4
2016-07-16 23:47:00,3
2016-07-16 23:47:01,4
2016-07-17 01:27:28,1
2016-07-17 01:31:00,1
2016-07-17 01:32:00,3
2016-07-17 01:57:00,1
2016-07-17 02:47:01,1
2016-07-17 04:31:01,1
2016-07-17 04:36:01,1
2016-07-17 05:22:00,1
2016-07-17 05:37:00,1
2016-07-17 06:47:01,1
2016-07-17 07:12:00,1
2016-07-17 07:12:01,2
2016-07-17 07:42:01,3
2016-07-17 07:57:00,1
2016-07-17 08:06:00,1
2016-07-17 08:07:00,2
2016-07-17 08:17:01,1
2016-07-17 08:27:00,1
2016-07-17 08:31:01,1
2016-07-17 08:32:01,2
2016-07-17 08:57:01,2
2016-07-17 09:07:01,1
2016-07-17 09:17:00,2
2016-07-17 09:42:01,1
2016-07-17 10:17:00,2
2016-07-17 10:17:01,3
2016-07-17 10:22:01,2
2016-07-17 10:22:02,3
2016-07-17 10:27:01,1
2016-07-17 10:47:01,1
2016-07-17 10:57:01,2
2016-07-17 11:02:01,1
2016-07-17 11:07:01,1
2016-07-17 11:27:01,1
2016-07-17 12:12:01,1
2016-07-17 12:16:01,1
2016-07-17 12:17:00,2
2016-07-17 12:17:01,3
2016-07-17 12:32:00,2
2016-07-17 12:52:00,1
2016-07-17 12:52:01,3
2016-07-17 12:57:02,1
2016-07-17 13:12:01,1
2016-07-17 13:17:02,2
2016-07-17 13:27:01,1
2016-07-17 13:27:02,3
2016-07-17 13:37:00,1
2016-07-17 13:47:01,1
2016-07-17 14:02:01,1
2016-07-17 14:27:01,1
2016-07-17 14:32:01,2
2016-07-17 14:52:01,1
2016-07-17 14:52:02,3
2016-07-17 14:57:01,1
2016-07-17 15:02:00,1
2016-07-17 15:16:00,1
2016-07-17 15:17:01,2
2016-07-17 15:47:01,2
2016-07-17 15:52:00,2
2016-07-17 15:57:00,1
2016-07-17 15:57:01,2
2016-07-17 16:12:00,1
2016-07-17 16:12:01,5
2016-07-17 16:17:00,1
2016-07-17 16:26:02,3
2016-07-17 16:27:01,5
2016-07-17 16:32:01,1
2016-07-17 16:37:00,1
2016-07-17 16:42:01,3
2016-07-17 16:57:00,1
2016-07-17 16:57:01,2
2016-07-17 17:06:00,2
2016-07-17 17:12:03,2
2016-07-17 17:16:02,1
2016-07-17 17:17:00,3
2016-07-17 17:27:00,1
2016-07-17 17:47:01,2
2016-07-17 17:52:00,2
2016-07-17 18:01:01,1
2016-07-17 18:02:01,4
2016-07-17 18:07:02,1
2016-07-17 18:12:01,1
2016-07-17 18:12:02,2
2016-07-17 18:32:01,1
2016-07-17 18:36:01,1
2016-07-17 18:36:02,2
2016-07-17 18:37:01,3
2016-07-17 18:52:01,2
2016-07-17 19:07:00,1
2016-07-17 19:42:00,2
2016-07-17 19:47:01,1
2016-07-17 19:57:00,1
2016-07-17 19:57:01,3
2016-07-17 20:01:01,1
2016-07-17 20:07:01,1
2016-07-17 20:22:01,2
2016-07-17 21:12:01,2
2016-07-17 21:52:01,2
2016-07-17 21:56:00,2
2016-07-17 21:57:00,3
2016-07-17 23:32:00,2
2016-07-18 03:07:00,1
2016-07-18 04:47:00,1
2016-07-18 05:52:00,1
2016-07-18 05:52:01,3
2016-07-18 06:12:01,3
2016-07-18 06:22:00,1
2016-07-18 06:22:01,2
2016-07-18 06:37:01,1
2016-07-18 06:47:00,3
2016-07-18 06:52:00,2
2016-07-18 06:52:01,3
2016-07-18 07:02:01,1
2016-07-18 07:07:01,3
2016-07-18 07:07:02,6
2016-07-18 07:11:01,1
2016-07-18 07:12:00,2
2016-07-18 07:16:02,1
2016-07-18 07:17:00,3
2016-07-18 07:17:01,4
2016-07-18 07:17:02,5
2016-07-18 07:22:01,1
2016-07-18 07:27:00,1
2016-07-18 07:32:00,3
2016-07-18 07:32:01,4
2016-07-18 07:37:01,2
2016-07-18 07:42:00,1
2016-07-18 07:47:00,1
2016-07-18 07:52:02,3
2016-07-18 08:17:01,1
2016-07-18 08:22:00,1
2016-07-18 08:27:00,1
2016-07-18 08:37:01,1
2016-07-18 08:37:02,2
2016-07-18 08:42:01,2
2016-07-18 08:52:00,2
2016-07-18 08:52:02,3
2016-07-18 09:07:01,3
2016-07-18 09:17:00,1
2016-07-18 09:22:02,1
2016-07-18 09:27:00,2
2016-07-18 09:27:01,3
2016-07-18 09:37:01,1
2016-07-18 09:42:02,1
2016-07-18 09:47:01,2
2016-07-18 09:47:02,3
2016-07-18 10:02:00,3
2016-07-18 10:07:00,2
2016-07-18 10:12:00,2
2016-07-18 10:22:00,1
2016-07-18 10:27:00,1
2016-07-18 10:27:01,2
2016-07-18 10:32:02,1
2016-07-18 10:37:00,1
2016-07-18 10:42:01,1
2016-07-18 10:47:00,2
2016-07-18 10:47:01,3
2016-07-18 10:57:00,1
2016-07-18 11:12:01,2
2016-07-18 11:17:00,2
2016-07-18 11:32:00,1
2016-07-18 11:32:01,2
2016-07-18 11:42:01,2
2016-07-18 11:47:01,1
2016-07-18 11:47:02,2
2016-07-18 11:52:00,1
2016-07-18 12:02:01,3
2016-07-18 12:02:02,5
2016-07-18 12:07:00,3
2016-07-18 12:07:01,5
2016-07-18 12:12:00,2
2016-07-18 12:12:02,4
2016-07-18 12:22:01,2
2016-07-18 12:22:02,3
2016-07-18 12:22:03,4
2016-07-18 12:27:00,1
2016-07-18 12:27:01,2
2016-07-18 12:27:02,5
2016-07-18 12:32:00,1
2016-07-18 12:32:02,2
2016-07-18 12:42:00,1
2016-07-18 12:42:01,2
2016-07-18 13:07:00,1
2016-07-18 13:07:01,3
2016-07-18 13:12:01,1
2016-07-18 13:16:01,1
2016-07-18 13:17:00,2
2016-07-18 13:27:00,1
2016-07-18 13:27:01,2
2016-07-18 13:32:01,2
2016-07-18 13:32:02,5
2016-07-18 13:37:01,2
2016-07-18 13:42:00,2
2016-07-18 13:42:01,3
2016-07-18 13:52:01,1
2016-07-18 13:57:01,2
2016-07-18 14:07:01,2
2016-07-18 14:12:01,2
2016-07-18 14:12:02,4
2016-07-18 14:12:03,6
2016-07-18 14:17:01,2
2016-07-18 14:27:00,1
2016-07-18 14:27:01,3
2016-07-18 14:37:00,1
2016-07-18 14:37:01,2
2016-07-18 14:37:02,3
2016-07-18 14:47:01,3
2016-07-18 14:51:02,1
2016-07-18 14:52:02,2
2016-07-18 14:57:00,1
2016-07-18 14:57:01,2
2016-07-18 15:01:01,1
2016-07-18 15:02:00,3
2016-07-18 15:42:00,1
2016-07-18 15:52:02,1
2016-07-18 16:02:01,1
2016-07-18 16:07:02,1
2016-07-18 16:12:02,1
2016-07-18 16:22:01,2
2016-07-18 16:27:00,1
2016-07-18 16:32:00,1
2016-07-18 16:32:01,2
2016-07-18 16:37:01,2
2016-07-18 16:37:02,3
2016-07-18 16:42:01,1
2016-07-18 16:47:01,1
2016-07-18 17:02:01,1
2016-07-18 17:02:02,2
2016-07-18 17:07:01,1
2016-07-18 17:16:01,1
2016-07-18 17:17:01,3
2016-07-18 17:22:02,2
2016-07-18 17:27:00,1
2016-07-18 17:27:01,3
2016-07-18 18:17:01,3
2016-07-18 18:22:01,1
2016-07-18 18:32:00,1
2016-07-18 18:42:02,1
2016-07-18 18:57:01,2
2016-07-18 19:07:00,1
2016-07-18 19:12:00,1
2016-07-18 19:12:01,2
2016-07-18 19:52:01,1
2016-07-18 19:57:00,1
2016-07-18 19:57:01,2
2016-07-18 20:07:01,1
2016-07-18 20:12:00,1
2016-07-18 20:12:02,2
2016-07-18 20:17:00,1
2016-07-18 20:22:01,3
2016-07-18 20:22:02,4
2016-07-18 20:27:01,2
2016-07-18 20:27:02,3
2016-07-18 20:32:02,1
2016-07-18 21:17:01,1
2016-07-18 21:37:01,1
2016-07-18 22:32:01,1
2016-07-18 22:37:00,1
2016-07-18 22:37:01,2
2016-07-18 23:47:00,1
2016-07-18 23:51:01,1
2016-07-19 00:07:01,1
2016-07-19 00:57:01,1
2016-07-19 01:07:01,1
2016-07-19 04:22:00,1
2016-07-19 04:32:01,1
2016-07-19 04:37:00,2
2016-07-19 04:52:00,1
2016-07-19 05:01:01,1
2016-07-19 05:02:00,2
2016-07-19 05:17:01,1
2016-07-19 05:37:01,1
2016-07-19 05:42:01,1
2016-07-19 05:47:01,1
2016-07-19 05:52:00,1
2016-07-19 06:02:02,1
2016-07-19 06:12:01,1
2016-07-19 06:12:02,2
2016-07-19 06:17:01,3
2016-07-19 06:21:00,1
2016-07-19 06:32:02,1
2016-07-19 06:37:00,1
2016-07-19 06:37:01,2
2016-07-19 06:42:01,1
2016-07-19 06:57:02,2
2016-07-19 07:07:00,1
2016-07-19 07:07:01,3
2016-07-19 07:16:22,1
2016-07-19 07:22:01,1
2016-07-19 07:22:02,2
2016-07-19 07:27:00,2
2016-07-19 07:27:01,4
2016-07-19 07:32:01,1
2016-07-19 07:32:02,3
2016-07-19 07:32:03,4
2016-07-19 07:37:02,1
2016-07-19 07:52:00,1
2016-07-19 07:52:02,2
2016-07-19 08:02:01,1
2016-07-19 08:07:02,1
2016-07-19 08:12:00,1
2016-07-19 08:12:01,3
2016-07-19 08:17:00,3
2016-07-19 08:22:00,1
2016-07-19 08:22:02,2
2016-07-19 08:42:00,2
2016-07-19 09:02:00,2
2016-07-19 09:02:01,4
2016-07-19 09:07:01,1
2016-07-19 09:22:00,3
2016-07-19 09:27:01,1
2016-07-19 09:27:02,2
2016-07-19 09:32:00,1
2016-07-19 09:32:02,4
2016-07-19 09:37:01,1
2016-07-19 09:47:03,1
2016-07-19 09:52:00,1
2016-07-19 10:02:01,1
2016-07-19 10:12:01,2
2016-07-19 10:27:02,1
2016-07-19 10:32:01,1
2016-07-19 10:37:00,1
2016-07-19 10:47:02,1
2016-07-19 10:57:00,1
2016-07-19 10:57:01,3
2016-07-19 10:57:02,4
2016-07-19 11:02:02,1
2016-07-19 11:07:01,2
2016-07-19 11:07:02,4
2016-07-19 11:11:00,2
2016-07-19 11:12:01,1
2016-07-19 11:17:00,1
2016-07-19 11:17:01,2
2016-07-19 11:21:01,1
2016-07-19 11:31:05,2
2016-07-19 11:52:00,1
2016-07-19 11:56:01,1
2016-07-19 11:57:01,2
2016-07-19 12:07:00,1
2016-07-19 12:12:00,1
2016-07-19 12:12:01,2
2016-07-19 12:21:02,1
2016-07-19 12:22:00,3
2016-07-19 12:22:01,4
2016-07-19 12:27:01,2
2016-07-19 12:37:00,3
2016-07-19 12:37:01,6
2016-07-19 12:42:00,1
2016-07-19 12:42:02,4
2016-07-19 12:47:02,1
2016-07-19 12:57:01,2
2016-07-19 13:02:01,2
2016-07-19 13:17:01,1
2016-07-19 13:22:02,1
2016-07-19 13:27:01,1
2016-07-19 13:37:00,1
2016-07-19 13:47:00,2
2016-07-19 13:52:01,1
2016-07-19 13:57:03,1
2016-07-19 14:02:00,1
2016-07-19 14:02:01,2
2016-07-19 14:12:01,1
2016-07-19 14:22:00,1
2016-07-19 14:22:01,2
2016-07-19 14:22:02,4
2016-07-19 14:27:02,1
2016-07-19 14:37:01,1
2016-07-19 14:42:01,1
2016-07-19 14:47:01,4
2016-07-19 14:51:00,1
2016-07-19 14:52:00,1
2016-07-19 14:57:01,2
2016-07-19 15:02:01,2
2016-07-19 15:07:01,2
2016-07-19 15:12:01,2
2016-07-19 15:12:02,4
2016-07-19 15:16:01,2
2016-07-19 15:16:02,3
2016-07-19 15:17:02,4
2016-07-19 15:22:03,1
2016-07-19 15:26:02,1
2016-07-19 15:27:01,3
2016-07-19 15:32:02,1
2016-07-19 15:37:02,1
2016-07-19 15:47:01,2
2016-07-19 15:52:00,1
2016-07-19 15:52:01,3
2016-07-19 15:52:02,4
2016-07-19 15:52:03,5
2016-07-19 16:02:01,2
2016-07-19 16:07:02,1
2016-07-19 16:07:03,2
2016-07-19 16:16:12,1
2016-07-19 16:16:13,2
2016-07-19 16:22:00,1
2016-07-19 16:22:01,2
2016-07-19 16:22:02,3
2016-07-19 16:27:00,1
2016-07-19 16:27:01,2
2016-07-19 16:32:01,1
2016-07-19 16:42:01,1
2016-07-19 16:42:02,2
2016-07-19 16:47:01,1
2016-07-19 17:07:00,1
2016-07-19 17:07:01,2
2016-07-19 17:07:02,4
2016-07-19 17:11:14,1
2016-07-19 17:16:04,2
2016-07-19 17:22:00,1
2016-07-19 17:27:01,1
2016-07-19 17:42:01,2
2016-07-19 17:47:01,1
2016-07-19 17:52:00,3
2016-07-19 18:07:01,1
2016-07-19 18:17:01,1
2016-07-19 18:22:00,2
2016-07-19 18:27:01,2
2016-07-19 18:32:01,1
2016-07-19 18:32:02,3
2016-07-19 18:37:01,2
2016-07-19 18:42:00,1
2016-07-19 18:47:00,1
2016-07-19 18:57:00,1
2016-07-19 19:02:00,1
2016-07-19 19:07:01,2
2016-07-19 19:07:03,3
2016-07-19 19:12:02,1
2016-07-19 19:27:01,1
2016-07-19 19:42:01,1
2016-07-19 19:47:01,2
2016-07-19 19:57:00,2
2016-07-19 20:12:01,2
2016-07-19 20:27:01,1
2016-07-19 20:42:02,1
2016-07-19 21:22:01,1
2016-07-19 21:27:01,1
2016-07-19 23:22:00,1
2016-07-20 00:17:01,1
2016-07-20 02:02:01,1
2016-07-20 03:52:01,1
2016-07-20 04:47:00,1
2016-07-20 04:51:00,1
2016-07-20 04:57:01,1
2016-07-20 05:02:01,1
2016-07-20 05:07:01,1
2016-07-20 05:17:00,1
2016-07-20 05:37:00,2
2016-07-20 05:42:00,1
2016-07-20 05:46:01,1
2016-07-20 05:47:00,2
2016-07-20 05:47:01,3
2016-07-20 05:56:01,1
2016-07-20 05:57:00,2
2016-07-20 05:57:01,4
2016-07-20 06:01:01,1
2016-07-20 06:02:00,2
2016-07-20 06:12:00,1
2016-07-20 06:32:01,1
2016-07-20 06:42:01,1
2016-07-20 06:47:00,1
2016-07-20 06:47:01,2
2016-07-20 07:07:00,1
2016-07-20 07:12:00,1
2016-07-20 07:12:01,2
2016-07-20 07:17:00,2
2016-07-20 07:17:01,4
2016-07-20 07:17:02,5
2016-07-20 07:42:01,2
2016-07-20 07:47:01,1
2016-07-20 07:52:01,1
2016-07-20 07:57:01,1
2016-07-20 08:17:01,1
2016-07-20 08:22:01,1
2016-07-20 08:27:00,1
2016-07-20 08:27:01,2
2016-07-20 08:42:00,1
2016-07-20 08:42:01,2
2016-07-20 08:57:00,2
2016-07-20 09:07:01,2
2016-07-20 09:12:00,1
2016-07-20 09:17:00,2
2016-07-20 09:17:01,3
2016-07-20 09:22:01,3
2016-07-20 09:37:01,3
2016-07-20 09:37:02,5
2016-07-20 09:37:03,6
2016-07-20 09:41:00,5
2016-07-20 09:41:01,3
2016-07-20 09:42:01,4
2016-07-20 09:42:02,5
2016-07-20 09:51:01,2
2016-07-20 09:57:01,2
2016-07-20 10:02:01,1
2016-07-20 10:22:00,3
2016-07-20 10:47:00,1
2016-07-20 10:52:01,2
2016-07-20 10:52:02,3
2016-07-20 11:07:00,1
2016-07-20 11:17:00,1
2016-07-20 11:27:01,1
2016-07-20 11:32:01,1
2016-07-20 11:46:00,1
2016-07-20 11:46:01,2
2016-07-20 11:47:00,4
2016-07-20 11:47:01,5
2016-07-20 11:52:01,2
2016-07-20 11:52:02,5
2016-07-20 11:52:03,6
2016-07-20 11:57:00,2
2016-07-20 11:57:01,3
2016-07-20 12:01:01,1
2016-07-20 12:02:01,2
2016-07-20 12:07:00,2
2016-07-20 12:07:01,3
2016-07-20 12:07:02,4
2016-07-20 12:12:00,2
2016-07-20 12:12:01,3
2016-07-20 12:37:00,3
2016-07-20 12:52:00,1
2016-07-20 13:17:01,1
2016-07-20 13:27:00,2
2016-07-20 13:32:01,3
2016-07-20 13:32:02,4
2016-07-20 13:37:01,1
2016-07-20 13:47:01,2
2016-07-20 13:52:00,2
2016-07-20 13:52:01,4
2016-07-20 13:57:01,2
2016-07-20 14:01:01,1
2016-07-20 14:02:01,2
2016-07-20 14:02:02,3
2016-07-20 14:02:03,4
2016-07-20 14:02:04,5
2016-07-20 14:06:00,1
2016-07-20 14:11:02,1
2016-07-20 14:27:01,2
2016-07-20 14:42:00,1
2016-07-20 14:42:01,2
2016-07-20 14:47:01,1
2016-07-20 14:52:01,2
2016-07-20 14:57:00,1
2016-07-20 15:32:01,1
2016-07-20 15:52:00,2
2016-07-20 15:57:00,2
2016-07-20 15:57:01,4
2016-07-20 16:02:00,3
2016-07-20 16:02:01,5
2016-07-20 16:07:01,2
2016-07-20 16:07:03,4
2016-07-20 16:12:01,1
2016-07-20 16:32:00,1
2016-07-20 16:42:00,1
2016-07-20 16:42:01,3
2016-07-20 16:47:01,3
2016-07-20 17:02:02,1
2016-07-20 17:07:00,1
2016-07-20 17:07:01,2
2016-07-20 17:32:00,1
2016-07-20 17:37:01,1
2016-07-20 17:52:00,1
2016-07-20 17:57:01,2
2016-07-20 18:01:00,1
2016-07-20 18:02:01,2
2016-07-20 18:17:01,1
2016-07-20 18:22:00,2
2016-07-20 18:22:01,5
2016-07-20 18:26:01,1
2016-07-20 18:32:00,1
2016-07-20 18:37:00,2
2016-07-20 18:37:01,3
2016-07-20 18:42:00,1
2016-07-20 18:42:01,2
2016-07-20 19:22:00,1
2016-07-20 19:22:01,3
2016-07-20 19:27:00,2
2016-07-20 19:31:01,1
2016-07-20 19:32:00,3
2016-07-20 19:32:01,4
2016-07-20 19:52:00,1
2016-07-20 20:07:00,1
2016-07-20 20:37:00,1
2016-07-20 20:41:00,1
2016-07-20 20:57:01,1
2016-07-20 21:02:02,1
2016-07-20 21:12:01,2
2016-07-20 21:17:01,2
2016-07-20 21:27:01,1
2016-07-20 23:07:00,2
2016-07-20 23:23:01,1
2016-07-21 04:37:00,1
2016-07-21 04:47:00,2
2016-07-21 05:22:00,1
2016-07-21 05:22:01,5
2016-07-21 05:26:01,2
2016-07-21 05:27:00,3
2016-07-21 05:57:01,1
2016-07-21 06:02:00,1
2016-07-21 06:02:01,2
2016-07-21 06:12:00,1
2016-07-21 06:17:00,1
2016-07-21 06:21:01,1
2016-07-21 06:22:00,2
2016-07-21 06:37:01,2
2016-07-21 06:37:02,5
2016-07-21 07:02:00,1
2016-07-21 07:02:01,2
2016-07-21 07:27:00,2
2016-07-21 07:32:01,2
2016-07-21 07:47:01,2
2016-07-21 08:02:01,2
2016-07-21 08:07:00,1
2016-07-21 08:22:00,2
2016-07-21 08:27:00,1
2016-07-21 08:42:00,1
2016-07-21 08:42:01,3
2016-07-21 08:47:02,2
2016-07-21 08:52:01,1
2016-07-21 08:57:01,1
2016-07-21 09:02:01,3
2016-07-21 09:02:02,4
2016-07-21 09:07:01,2
2016-07-21 09:12:03,2
2016-07-21 09:17:01,1
2016-07-21 09:17:02,2
2016-07-21 09:27:01,4
2016-07-21 09:32:01,1
2016-07-21 09:42:00,1
2016-07-21 09:47:02,2
2016-07-21 09:47:03,3
2016-07-21 09:52:01,1
2016-07-21 10:02:00,1
2016-07-21 10:02:01,4
2016-07-21 10:07:01,2
2016-07-21 10:07:02,3
2016-07-21 10:11:00,1
2016-07-21 10:12:00,2
2016-07-21 10:17:00,1
2016-07-21 10:17:01,2
2016-07-21 10:27:02,1
2016-07-21 10:32:01,2
2016-07-21 10:37:01,2
2016-07-21 10:47:01,1
2016-07-21 10:57:01,1
2016-07-21 10:57:02,3
2016-07-21 11:07:00,1
2016-07-21 11:07:01,3
2016-07-21 11:07:02,4
2016-07-21 11:32:01,1
2016-07-21 11:42:00,1
2016-07-21 11:42:01,2
2016-07-21 11:52:00,1
2016-07-21 11:52:01,3
2016-07-21 11:52:02,4
2016-07-21 12:02:02,1
2016-07-21 12:07:00,1
2016-07-21 12:12:01,1
2016-07-21 12:17:01,1
2016-07-21 12:32:00,2
2016-07-21 12:42:01,1
2016-07-21 12:52:00,3
2016-07-21 12:57:02,1
2016-07-21 13:01:01,1
2016-07-21 13:02:00,3
2016-07-21 13:02:01,4
2016-07-21 13:07:01,2
2016-07-21 13:12:01,1
2016-07-21 13:17:01,2
2016-07-21 13:17:02,3
2016-07-21 13:27:02,1
2016-07-21 13:36:01,1
2016-07-21 13:37:00,3
2016-07-21 13:42:01,1
2016-07-21 13:57:00,2
2016-07-21 13:57:01,3
2016-07-21 14:02:00,1
2016-07-21 14:07:01,3
2016-07-21 14:12:00,2
2016-07-21 14:12:01,4
2016-07-21 14:17:01,2
2016-07-21 14:17:02,3
2016-07-21 14:17:03,7
2016-07-21 14:22:00,1
2016-07-21 14:22:02,2
2016-07-21 14:27:01,2
2016-07-21 14:32:00,3
2016-07-21 14:47:01,3
2016-07-21 14:47:02,4
2016-07-21 14:52:01,1
2016-07-21 14:57:02,2
2016-07-21 15:07:00,1
2016-07-21 15:12:00,2
2016-07-21 15:12:01,4
2016-07-21 15:17:01,2
2016-07-21 15:17:02,3
2016-07-21 15:27:01,1
2016-07-21 15:27:02,5
2016-07-21 15:31:01,1
2016-07-21 15:32:00,1
2016-07-21 15:32:01,3
2016-07-21 15:37:00,1
2016-07-21 15:42:02,2
2016-07-21 15:52:00,1
2016-07-21 15:52:01,2
2016-07-21 15:57:01,1
2016-07-21 16:06:00,1
2016-07-21 16:07:01,2
2016-07-21 16:11:01,1
2016-07-21 16:22:01,1
2016-07-21 16:37:01,2
2016-07-21 16:42:00,1
2016-07-21 17:02:00,1
2016-07-21 17:02:01,3
2016-07-21 17:42:01,3
2016-07-21 18:07:01,1
2016-07-21 18:12:00,1
2016-07-21 18:12:01,3
2016-07-21 18:17:01,1
2016-07-21 18:37:00,2
2016-07-21 18:42:01,1
2016-07-21 18:52:00,1
2016-07-21 19:02:00,2
2016-07-21 19:07:01,1
2016-07-21 19:12:00,1
2016-07-21 19:17:00,1
2016-07-21 19:17:02,2
2016-07-21 19:21:01,1
2016-07-21 19:22:01,2
2016-07-21 20:02:02,1
2016-07-21 20:52:00,1
2016-07-21 21:07:00,1
2016-07-21 21:42:01,1
2016-07-21 22:17:00,1
2016-07-21 22:22:01,1
2016-07-21 22:47:00,1
2016-07-21 23:47:00,2
2016-07-22 00:47:01,2
2016-07-22 01:17:00,1
2016-07-22 02:07:00,1
2016-07-22 03:32:00,1
2016-07-22 03:47:01,1
2016-07-22 04:07:00,3
2016-07-22 04:17:00,1
2016-07-22 04:41:01,1
2016-07-22 05:22:00,1
2016-07-22 05:42:01,1
2016-07-22 05:52:00,1
2016-07-22 06:07:00,2
2016-07-22 06:32:01,2
2016-07-22 07:07:00,2
2016-07-22 07:52:01,1
2016-07-22 07:57:00,3
2016-07-22 07:57:01,5
2016-07-22 08:02:01,2
2016-07-22 08:11:00,1
2016-07-22 08:17:00,1
2016-07-22 08:17:01,2
2016-07-22 08:32:00,1
2016-07-22 09:02:01,1
2016-07-22 09:17:00,2
2016-07-22 09:37:01,2
2016-07-22 09:42:00,2
2016-07-22 10:02:00,1
2016-07-22 10:07:01,2
2016-07-22 10:12:00,2
2016-07-22 10:12:01,3
2016-07-22 10:17:01,1
2016-07-22 10:32:00,1
2016-07-22 10:37:01,1
2016-07-22 10:41:01,1
2016-07-22 10:47:01,1
2016-07-22 11:02:02,1
2016-07-22 11:07:01,2
2016-07-22 11:07:02,3
2016-07-22 11:26:01,1
2016-07-22 11:27:01,2
2016-07-22 11:42:01,1
2016-07-22 11:42:02,2
2016-07-22 11:47:01,2
2016-07-22 11:47:02,3
2016-07-22 11:52:01,2
2016-07-22 11:57:01,1
2016-07-22 12:02:00,1
2016-07-22 12:02:01,2
2016-07-22 12:17:01,2
2016-07-22 12:27:00,2
2016-07-22 12:32:00,2
2016-07-22 12:32:01,3
2016-07-22 12:37:00,1
2016-07-22 12:37:01,3
2016-07-22 12:47:00,1
2016-07-22 12:52:00,2
2016-07-22 12:52:01,3
2016-07-22 13:02:01,4
2016-07-22 13:02:02,7
2016-07-22 13:07:01,1
2016-07-22 13:07:02,2
2016-07-22 13:22:00,2
2016-07-22 13:32:00,2
2016-07-22 13:37:01,1
2016-07-22 13:42:02,2
2016-07-22 13:57:01,1
2016-07-22 14:01:01,1
2016-07-22 14:07:00,1
2016-07-22 14:07:01,2
2016-07-22 14:12:00,1
2016-07-22 14:12:01,3
2016-07-22 14:17:01,2
2016-07-22 14:22:02,1
2016-07-22 14:32:00,1
2016-07-22 14:37:00,1
2016-07-22 14:37:01,2
2016-07-22 14:37:02,3
2016-07-22 14:47:00,1
2016-07-22 14:47:01,3
2016-07-22 14:52:01,1
2016-07-22 14:52:02,2
2016-07-22 14:57:00,2
2016-07-22 14:57:01,4
2016-07-22 14:57:02,5
2016-07-22 15:07:01,2
2016-07-22 15:16:01,1
2016-07-22 15:17:01,3
2016-07-22 15:22:02,2
2016-07-22 15:37:03,1
2016-07-22 15:41:01,1
2016-07-22 15:42:00,3
2016-07-22 15:42:01,4
2016-07-22 15:51:02,1
2016-07-22 16:02:01,1
2016-07-22 16:17:00,1
2016-07-22 16:17:01,2
2016-07-22 16:37:01,1
2016-07-22 16:52:01,2
2016-07-22 16:52:02,4
2016-07-22 17:01:01,1
2016-07-22 17:02:01,2
2016-07-22 17:07:00,1
2016-07-22 17:07:01,2
2016-07-22 17:47:01,3
2016-07-22 17:51:01,1
2016-07-22 17:52:00,4
2016-07-22 18:02:01,1
2016-07-22 18:07:00,1
2016-07-22 18:12:00,2
2016-07-22 18:22:01,1
2016-07-22 18:27:00,1
2016-07-22 18:42:00,1
2016-07-22 18:42:02,2
2016-07-22 18:47:00,1
2016-07-22 18:57:01,1
2016-07-22 19:07:01,2
2016-07-22 19:22:01,2
2016-07-22 19:37:01,1
2016-07-22 20:37:01,1
2016-07-22 20:42:01,2
2016-07-22 20:52:00,1
2016-07-22 21:07:01,1
2016-07-22 21:37:01,1
2016-07-22 22:02:01,1
2016-07-22 22:07:01,1
2016-07-22 22:07:02,2
2016-07-22 22:57:00,1
2016-07-22 22:57:01,2
2016-07-23 00:07:01,1
2016-07-23 00:32:00,1
2016-07-23 00:42:01,1
2016-07-23 02:52:00,2
2016-07-23 03:11:00,1
2016-07-23 06:12:00,1
2016-07-23 06:17:01,1
2016-07-23 06:42:01,1
2016-07-23 06:57:01,1
2016-07-23 07:07:01,3
2016-07-23 07:12:01,1
2016-07-23 07:12:02,2
2016-07-23 07:17:00,3
2016-07-23 07:17:01,5
2016-07-23 07:27:01,1
2016-07-23 07:42:01,3
2016-07-23 07:42:02,4
2016-07-23 07:57:01,1
2016-07-23 07:57:02,2
2016-07-23 08:02:01,3
2016-07-23 08:32:00,2
2016-07-23 08:37:01,3
2016-07-23 08:41:01,1
2016-07-23 08:42:00,2
2016-07-23 08:42:01,3
2016-07-23 08:47:01,1
2016-07-23 09:27:00,2
2016-07-23 09:27:01,3
2016-07-23 09:37:01,1
2016-07-23 09:42:01,1
2016-07-23 09:51:00,2
2016-07-23 09:52:00,3
2016-07-23 09:57:01,1
2016-07-23 10:17:00,1
2016-07-23 10:17:01,2
2016-07-23 10:27:01,1
2016-07-23 10:37:01,1
2016-07-23 10:37:02,4
2016-07-23 10:42:01,3
2016-07-23 10:42:02,4
2016-07-23 10:46:01,2
2016-07-23 10:46:02,3
2016-07-23 10:47:00,4
2016-07-23 10:47:01,5
2016-07-23 10:57:01,1
2016-07-23 11:27:01,2
2016-07-23 11:46:01,2
2016-07-23 11:47:00,3
